time_ns,transaction,phase,location,vc,detail
703743.0,temporal_tracking:dma_read,REQ_ROUTER,tile12->tile13,2,plane=0; flits=2
703747.0,temporal_tracking:dma_read,REQ_ROUTER,tile13->tile14,2,plane=0; flits=2
703751.0,temporal_tracking:dma_read,REQ_ROUTER,tile14->tile15,0,plane=0; flits=2
703755.0,temporal_tracking:dma_read,REQ_ROUTER,tile15->tile16,0,plane=0; flits=2
703759.0,temporal_tracking:dma_read,REQ_ROUTER,tile16->tile10,0,plane=0; flits=2
703761.5,temporal_tracking:dma_read,END_REQ,tile10,,DMA_READ
704797.5,temporal_tracking:dma_read,BEGIN_RESP,tile10,,DMA_READ
704799.0,temporal_tracking:dma_read,RESP_ROUTER,tile10->tile9,0,plane=0; flits=2048
706913.0,temporal_tracking:dma_read,RESP_ROUTER,tile9->tile8,0,plane=0; flits=2048
709027.0,temporal_tracking:dma_read,RESP_ROUTER,tile8->tile7,0,plane=0; flits=2048
711141.0,temporal_tracking:dma_read,RESP_ROUTER,tile7->tile6,0,plane=1; flits=2048
713255.0,temporal_tracking:dma_read,RESP_ROUTER,tile6->tile12,3,plane=1; flits=2048
715367.0,temporal_tracking:dma_read,END_RESP,tile12,,DMA_READ
1510821.5454545454,temporal_tracking:iommu_write,BEGIN_REQ,tile12,,IOMMU_TRANSLATE
1510823.0,temporal_tracking:iommu_write,REQ_ROUTER,tile12->tile13,3,plane=0; flits=2
1510827.0,temporal_tracking:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=1; flits=2
1510829.5,temporal_tracking:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
1510838.5,temporal_tracking:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
1510841.0,temporal_tracking:iommu_write,RESP_ROUTER,tile7->tile6,1,plane=1; flits=1
1510845.0,temporal_tracking:iommu_write,RESP_ROUTER,tile6->tile12,0,plane=2; flits=1
1510846.5,temporal_tracking:coherence,BEGIN_REQ,tile12,,COHERENCE_PROBE
1510846.5,temporal_tracking:iommu_write,END_RESP,tile12,,IOMMU_TRANSLATE
1510849.0,temporal_tracking:coherence,REQ_ROUTER,tile12->tile13,0,plane=1; flits=2
1510853.0,temporal_tracking:coherence,REQ_ROUTER,tile13->tile7,3,plane=1; flits=2
1510855.5,temporal_tracking:coherence,END_REQ,tile7,,COHERENCE_PROBE
1510862.5,temporal_tracking:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
1510865.0,temporal_tracking:coherence,RESP_ROUTER,tile7->tile6,2,plane=1; flits=1
1510869.0,temporal_tracking:coherence,RESP_ROUTER,tile6->tile12,1,plane=2; flits=1
1510870.5,temporal_tracking:coherence,END_RESP,tile12,,COHERENCE_PROBE
1510870.5,temporal_tracking:dma_write,BEGIN_REQ,tile12,,DMA_WRITE
1510873.0,temporal_tracking:dma_write,REQ_ROUTER,tile12->tile13,1,plane=1; flits=512
1511403.0,temporal_tracking:dma_write,REQ_ROUTER,tile13->tile14,3,plane=0; flits=512
1511933.0,temporal_tracking:dma_write,REQ_ROUTER,tile14->tile15,1,plane=0; flits=512
