time_ns,transaction,phase,location,vc,detail
3373530.5,bev_fusion:coherence,END_RESP,tile32,,COHERENCE_PROBE
3373530.5,bev_fusion:dma_write,BEGIN_REQ,tile32,,DMA_WRITE
3373533.0,bev_fusion:dma_write,REQ_ROUTER,tile32->tile31,0,plane=3; flits=4096
3377759.0,bev_fusion:dma_write,REQ_ROUTER,tile31->tile25,1,plane=2; flits=4096
3381983.0,bev_fusion:dma_write,END_REQ,tile25,,DMA_WRITE
3388151.0,imu_visual_ekf:dma_read,BEGIN_RESP,tile25,,DMA_READ
3388153.0,imu_visual_ekf:dma_read,RESP_ROUTER,tile25->tile26,0,plane=1; flits=8192
3392355.0,bev_fusion:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
3392357.0,bev_fusion:dma_write,RESP_ROUTER,tile25->tile26,3,plane=0; flits=1
3392361.0,bev_fusion:dma_write,RESP_ROUTER,tile26->tile32,2,plane=1; flits=1
3392362.5,bev_fusion:dma_write,END_RESP,tile32,,DMA_WRITE
3392362.5,bev_fusion:irq_raise,BEGIN_REQ,tile32,,IRQ_RAISE
3392365.0,bev_fusion:irq_raise,REQ_ROUTER,tile32->tile31,1,plane=3; flits=1
3392369.0,bev_fusion:irq_raise,REQ_ROUTER,tile31->tile30,3,plane=0; flits=1
3392373.0,bev_fusion:irq_raise,REQ_ROUTER,tile30->tile24,3,plane=0; flits=1
3392377.0,bev_fusion:irq_raise,REQ_ROUTER,tile24->tile18,3,plane=0; flits=1
3392381.0,bev_fusion:irq_raise,REQ_ROUTER,tile18->tile12,3,plane=0; flits=1
3392385.0,bev_fusion:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=0; flits=1
3392389.0,bev_fusion:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=0; flits=1
3392390.5,bev_fusion:irq_raise,END_REQ,tile0,,IRQ_RAISE
3392394.5,bev_fusion:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
3392397.0,bev_fusion:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=1; flits=1
3392401.0,bev_fusion:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=0; flits=1
3392405.0,bev_fusion:irq_raise,RESP_ROUTER,tile2->tile8,1,plane=0; flits=1
3392409.0,bev_fusion:irq_raise,RESP_ROUTER,tile8->tile14,1,plane=1; flits=1
3392413.0,bev_fusion:irq_raise,RESP_ROUTER,tile14->tile20,1,plane=1; flits=1
3392417.0,bev_fusion:irq_raise,RESP_ROUTER,tile20->tile26,1,plane=1; flits=1
3392421.0,bev_fusion:irq_raise,RESP_ROUTER,tile26->tile32,3,plane=1; flits=1
3392422.5,bev_fusion:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
3392422.5,bev_fusion:irq_raise,END_RESP,tile32,,IRQ_RAISE
3392425.0,bev_fusion:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
3392425.0,bev_fusion:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
3392425.0,bev_fusion:irq_deliver,REQ_LOCAL,tile0,,16 B
3392427.0,bev_fusion:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
3392427.0,bev_fusion:irq_deliver,RESP_LOCAL,tile0,,16 B
3392427.0,world_tracking:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
3392429.0,world_tracking:mmio,REQ_ROUTER,tile0->tile6,0,plane=0; flits=1
3392433.0,world_tracking:mmio,REQ_ROUTER,tile6->tile12,0,plane=0; flits=1
3392434.5,world_tracking:mmio,END_REQ,tile12,,MMIO_PROGRAM
3392438.5,world_tracking:mmio,BEGIN_RESP,tile12,,MMIO_PROGRAM
3392441.0,world_tracking:mmio,RESP_ROUTER,tile12->tile6,2,plane=1; flits=1
3392445.0,world_tracking:mmio,RESP_ROUTER,tile6->tile0,2,plane=1; flits=1
3392446.5,world_tracking:iommu_read,BEGIN_REQ,tile12,,IOMMU_TRANSLATE
3392446.5,world_tracking:mmio,END_RESP,tile0,,MMIO_PROGRAM
3392449.0,world_tracking:iommu_read,REQ_ROUTER,tile12->tile13,0,plane=0; flits=2
3392453.0,world_tracking:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=3; flits=2
3392455.5,world_tracking:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
3396603.0,imu_visual_ekf:dma_read,RESP_ROUTER,tile26->tile27,2,plane=0; flits=8192
3405053.0,imu_visual_ekf:dma_read,RESP_ROUTER,tile27->tile21,0,plane=0; flits=8192
3413501.0,imu_visual_ekf:dma_read,END_RESP,tile21,,DMA_READ
3868046.4545454546,imu_visual_ekf:iommu_write,BEGIN_REQ,tile21,,IOMMU_TRANSLATE
3868049.0,imu_visual_ekf:iommu_write,REQ_ROUTER,tile21->tile20,0,plane=1; flits=2
3868053.0,imu_visual_ekf:iommu_write,REQ_ROUTER,tile20->tile19,0,plane=1; flits=2
3868057.0,imu_visual_ekf:iommu_write,REQ_ROUTER,tile19->tile13,0,plane=2; flits=2
3868061.0,imu_visual_ekf:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=2; flits=2
3868063.5,imu_visual_ekf:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
3868072.5,imu_visual_ekf:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
3868075.0,imu_visual_ekf:iommu_write,RESP_ROUTER,tile7->tile8,0,plane=2; flits=1
3868079.0,imu_visual_ekf:iommu_write,RESP_ROUTER,tile8->tile9,0,plane=1; flits=1
3868081.5,radar_fft:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
3868083.0,imu_visual_ekf:iommu_write,RESP_ROUTER,tile9->tile15,3,plane=0; flits=1
3868083.0,radar_fft:iommu_read,RESP_ROUTER,tile7->tile8,2,plane=2; flits=1
3868087.0,imu_visual_ekf:iommu_write,RESP_ROUTER,tile15->tile21,3,plane=0; flits=1
3868087.0,radar_fft:iommu_read,RESP_ROUTER,tile8->tile9,2,plane=1; flits=1
3868088.5,imu_visual_ekf:coherence,BEGIN_REQ,tile21,,COHERENCE_PROBE
3868088.5,imu_visual_ekf:iommu_write,END_RESP,tile21,,IOMMU_TRANSLATE
3868091.0,imu_visual_ekf:coherence,REQ_ROUTER,tile21->tile20,1,plane=1; flits=2
3868091.0,radar_fft:iommu_read,RESP_ROUTER,tile9->tile3,0,plane=0; flits=1
3868092.5,radar_fft:coherence,BEGIN_REQ,tile3,,COHERENCE_PROBE
3868092.5,radar_fft:iommu_read,END_RESP,tile3,,IOMMU_TRANSLATE
3868095.0,imu_visual_ekf:coherence,REQ_ROUTER,tile20->tile19,1,plane=1; flits=2
3868095.0,radar_fft:coherence,REQ_ROUTER,tile3->tile2,2,plane=0; flits=2
3868099.0,imu_visual_ekf:coherence,REQ_ROUTER,tile19->tile13,1,plane=2; flits=2
3868099.0,radar_fft:coherence,REQ_ROUTER,tile2->tile1,2,plane=0; flits=2
3868103.0,imu_visual_ekf:coherence,REQ_ROUTER,tile13->tile7,3,plane=2; flits=2
3868103.0,radar_fft:coherence,REQ_ROUTER,tile1->tile7,1,plane=1; flits=2
3868105.5,imu_visual_ekf:coherence,END_REQ,tile7,,COHERENCE_PROBE
3868105.5,radar_fft:coherence,END_REQ,tile7,,COHERENCE_PROBE
3868112.5,imu_visual_ekf:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
3868115.0,imu_visual_ekf:coherence,RESP_ROUTER,tile7->tile8,1,plane=2; flits=1
3868119.0,imu_visual_ekf:coherence,RESP_ROUTER,tile8->tile9,1,plane=1; flits=1
3868119.5,radar_fft:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
3868121.0,radar_fft:coherence,RESP_ROUTER,tile7->tile8,3,plane=2; flits=1
3868123.0,imu_visual_ekf:coherence,RESP_ROUTER,tile9->tile15,0,plane=1; flits=1
3868125.0,radar_fft:coherence,RESP_ROUTER,tile8->tile9,3,plane=1; flits=1
3868127.0,imu_visual_ekf:coherence,RESP_ROUTER,tile15->tile21,0,plane=1; flits=1
3868128.5,imu_visual_ekf:coherence,END_RESP,tile21,,COHERENCE_PROBE
3868128.5,imu_visual_ekf:dma_write,BEGIN_REQ,tile21,,DMA_WRITE
3868129.0,radar_fft:coherence,RESP_ROUTER,tile9->tile3,1,plane=0; flits=1
3868130.5,radar_fft:coherence,END_RESP,tile3,,COHERENCE_PROBE
3868130.5,radar_fft:dma_read,BEGIN_REQ,tile3,,DMA_READ
3868131.0,imu_visual_ekf:dma_write,REQ_ROUTER,tile21->tile20,2,plane=1; flits=1024
3868133.0,radar_fft:dma_read,REQ_ROUTER,tile3->tile2,3,plane=0; flits=2
3868137.0,radar_fft:dma_read,REQ_ROUTER,tile2->tile1,3,plane=0; flits=2
3868141.0,radar_fft:dma_read,REQ_ROUTER,tile1->tile7,2,plane=1; flits=2
3868143.5,radar_fft:dma_read,END_REQ,tile7,,DMA_READ
3869189.0,imu_visual_ekf:dma_write,REQ_ROUTER,tile20->tile19,2,plane=1; flits=1024
3870247.0,imu_visual_ekf:dma_write,REQ_ROUTER,tile19->tile25,1,plane=0; flits=1024
3871303.0,imu_visual_ekf:dma_write,END_REQ,tile25,,DMA_WRITE
3871827.0,imu_visual_ekf:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
3871829.0,imu_visual_ekf:dma_write,RESP_ROUTER,tile25->tile26,1,plane=1; flits=1
3871833.0,imu_visual_ekf:dma_write,RESP_ROUTER,tile26->tile27,3,plane=0; flits=1
3871837.0,imu_visual_ekf:dma_write,RESP_ROUTER,tile27->tile21,1,plane=0; flits=1
3871838.5,imu_visual_ekf:dma_write,END_RESP,tile21,,DMA_WRITE
3871838.5,imu_visual_ekf:irq_raise,BEGIN_REQ,tile21,,IRQ_RAISE
3871841.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile21->tile20,3,plane=1; flits=1
3871845.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile20->tile19,3,plane=1; flits=1
3871849.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile19->tile18,1,plane=0; flits=1
3871853.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=1; flits=1
3871857.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=1; flits=1
3871861.0,imu_visual_ekf:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=1; flits=1
3871862.5,imu_visual_ekf:irq_raise,END_REQ,tile0,,IRQ_RAISE
3871866.5,imu_visual_ekf:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
3871869.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=1; flits=1
3871873.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=1; flits=1
3871877.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile2->tile3,3,plane=0; flits=1
3871881.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile3->tile9,1,plane=0; flits=1
3871885.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile9->tile15,1,plane=1; flits=1
3871889.0,imu_visual_ekf:irq_raise,RESP_ROUTER,tile15->tile21,1,plane=1; flits=1
3871890.5,imu_visual_ekf:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
3871890.5,imu_visual_ekf:irq_raise,END_RESP,tile21,,IRQ_RAISE
3871893.0,imu_visual_ekf:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
3871893.0,imu_visual_ekf:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
3871893.0,imu_visual_ekf:irq_deliver,REQ_LOCAL,tile0,,16 B
3871895.0,imu_visual_ekf:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
3871895.0,imu_visual_ekf:irq_deliver,RESP_LOCAL,tile0,,16 B
3884539.5,radar_fft:dma_read,BEGIN_RESP,tile7,,DMA_READ
3884541.0,radar_fft:dma_read,RESP_ROUTER,tile7->tile8,0,plane=3; flits=32768
3918335.0,radar_fft:dma_read,RESP_ROUTER,tile8->tile9,0,plane=2; flits=32768
3952129.0,radar_fft:dma_read,RESP_ROUTER,tile9->tile3,2,plane=0; flits=32768
3985921.0,radar_fft:dma_read,END_RESP,tile3,,DMA_READ
4383648.2727272725,radar_fft:iommu_write,BEGIN_REQ,tile3,,IOMMU_TRANSLATE
4383651.0,radar_fft:iommu_write,REQ_ROUTER,tile3->tile2,0,plane=1; flits=2
4383655.0,radar_fft:iommu_write,REQ_ROUTER,tile2->tile1,0,plane=1; flits=2
4383659.0,radar_fft:iommu_write,REQ_ROUTER,tile1->tile7,3,plane=1; flits=2
4383661.5,radar_fft:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
4383670.5,radar_fft:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
4383673.0,radar_fft:iommu_write,RESP_ROUTER,tile7->tile8,1,plane=3; flits=1
4383677.0,radar_fft:iommu_write,RESP_ROUTER,tile8->tile9,1,plane=2; flits=1
4383679.5,world_tracking:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
4383681.0,radar_fft:iommu_write,RESP_ROUTER,tile9->tile3,3,plane=0; flits=1
4383681.0,world_tracking:iommu_read,RESP_ROUTER,tile7->tile6,0,plane=0; flits=1
4383682.5,radar_fft:coherence,BEGIN_REQ,tile3,,COHERENCE_PROBE
4383682.5,radar_fft:iommu_write,END_RESP,tile3,,IOMMU_TRANSLATE
4383685.0,radar_fft:coherence,REQ_ROUTER,tile3->tile2,1,plane=1; flits=2
4383685.0,world_tracking:iommu_read,RESP_ROUTER,tile6->tile12,1,plane=0; flits=1
4383686.5,world_tracking:coherence,BEGIN_REQ,tile12,,COHERENCE_PROBE
4383686.5,world_tracking:iommu_read,END_RESP,tile12,,IOMMU_TRANSLATE
4383689.0,radar_fft:coherence,REQ_ROUTER,tile2->tile1,1,plane=1; flits=2
4383689.0,world_tracking:coherence,REQ_ROUTER,tile12->tile13,1,plane=0; flits=2
4383693.0,radar_fft:coherence,REQ_ROUTER,tile1->tile7,0,plane=2; flits=2
4383693.0,world_tracking:coherence,REQ_ROUTER,tile13->tile7,1,plane=3; flits=2
4383695.5,radar_fft:coherence,END_REQ,tile7,,COHERENCE_PROBE
4383695.5,world_tracking:coherence,END_REQ,tile7,,COHERENCE_PROBE
4383702.5,radar_fft:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
4383705.0,radar_fft:coherence,RESP_ROUTER,tile7->tile8,2,plane=3; flits=1
4383709.0,radar_fft:coherence,RESP_ROUTER,tile8->tile9,2,plane=2; flits=1
4383709.5,world_tracking:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
4383711.0,world_tracking:coherence,RESP_ROUTER,tile7->tile6,1,plane=0; flits=1
4383713.0,radar_fft:coherence,RESP_ROUTER,tile9->tile3,0,plane=1; flits=1
4383714.5,radar_fft:coherence,END_RESP,tile3,,COHERENCE_PROBE
4383714.5,radar_fft:dma_write,BEGIN_REQ,tile3,,DMA_WRITE
4383715.0,world_tracking:coherence,RESP_ROUTER,tile6->tile12,2,plane=0; flits=1
4383716.5,world_tracking:coherence,END_RESP,tile12,,COHERENCE_PROBE
4383716.5,world_tracking:dma_read,BEGIN_REQ,tile12,,DMA_READ
4383717.0,radar_fft:dma_write,REQ_ROUTER,tile3->tile2,2,plane=1; flits=4096
4383719.0,world_tracking:dma_read,REQ_ROUTER,tile12->tile13,2,plane=0; flits=2
4383723.0,world_tracking:dma_read,REQ_ROUTER,tile13->tile14,0,plane=0; flits=2
4383727.0,world_tracking:dma_read,REQ_ROUTER,tile14->tile15,0,plane=0; flits=2
4383731.0,world_tracking:dma_read,REQ_ROUTER,tile15->tile16,0,plane=0; flits=2
4383735.0,world_tracking:dma_read,REQ_ROUTER,tile16->tile10,0,plane=0; flits=2
4383737.5,world_tracking:dma_read,END_REQ,tile10,,DMA_READ
4385797.5,world_tracking:dma_read,BEGIN_RESP,tile10,,DMA_READ
4385799.0,world_tracking:dma_read,RESP_ROUTER,tile10->tile9,0,plane=0; flits=4096
4387943.0,radar_fft:dma_write,REQ_ROUTER,tile2->tile1,2,plane=1; flits=4096
4390025.0,world_tracking:dma_read,RESP_ROUTER,tile9->tile8,0,plane=0; flits=4096
4392169.0,radar_fft:dma_write,REQ_ROUTER,tile1->tile7,1,plane=2; flits=4096
4394251.0,world_tracking:dma_read,RESP_ROUTER,tile8->tile7,0,plane=0; flits=4096
4396393.0,radar_fft:dma_write,END_REQ,tile7,,DMA_WRITE
4398453.0,radar_fft:dma_write,BEGIN_RESP,tile7,,DMA_WRITE
4398455.0,radar_fft:dma_write,RESP_ROUTER,tile7->tile8,3,plane=3; flits=1
4398459.0,radar_fft:dma_write,RESP_ROUTER,tile8->tile9,3,plane=2; flits=1
4398463.0,radar_fft:dma_write,RESP_ROUTER,tile9->tile3,1,plane=1; flits=1
4398464.5,radar_fft:dma_write,END_RESP,tile3,,DMA_WRITE
4398464.5,radar_fft:irq_raise,BEGIN_REQ,tile3,,IRQ_RAISE
4398467.0,radar_fft:irq_raise,REQ_ROUTER,tile3->tile2,3,plane=1; flits=1
4398471.0,radar_fft:irq_raise,REQ_ROUTER,tile2->tile1,3,plane=1; flits=1
4398475.0,radar_fft:irq_raise,REQ_ROUTER,tile1->tile0,3,plane=0; flits=1
4398476.5,radar_fft:irq_raise,END_REQ,tile0,,IRQ_RAISE
4398477.0,world_tracking:dma_read,RESP_ROUTER,tile7->tile6,2,plane=0; flits=4096
4398480.5,radar_fft:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
4398483.0,radar_fft:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=2; flits=1
4398487.0,radar_fft:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=1; flits=1
4398491.0,radar_fft:irq_raise,RESP_ROUTER,tile2->tile3,1,plane=1; flits=1
4398492.5,radar_fft:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
4398492.5,radar_fft:irq_raise,END_RESP,tile3,,IRQ_RAISE
4398495.0,radar_fft:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
4398495.0,radar_fft:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
4398495.0,radar_fft:irq_deliver,REQ_LOCAL,tile0,,16 B
4398497.0,radar_fft:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
4398497.0,radar_fft:irq_deliver,RESP_LOCAL,tile0,,16 B
4402703.0,world_tracking:dma_read,RESP_ROUTER,tile6->tile12,3,plane=0; flits=4096
4406927.0,world_tracking:dma_read,END_RESP,tile12,,DMA_READ
5770563.363636363,world_tracking:iommu_write,BEGIN_REQ,tile12,,IOMMU_TRANSLATE
5770565.0,world_tracking:iommu_write,REQ_ROUTER,tile12->tile13,3,plane=0; flits=2
5770569.0,world_tracking:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=3; flits=2
5770571.5,world_tracking:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
5770580.5,world_tracking:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
5770583.0,world_tracking:iommu_write,RESP_ROUTER,tile7->tile6,3,plane=0; flits=1
5770587.0,world_tracking:iommu_write,RESP_ROUTER,tile6->tile12,0,plane=1; flits=1
5770588.5,world_tracking:coherence,BEGIN_REQ,tile12,,COHERENCE_PROBE
5770588.5,world_tracking:iommu_write,END_RESP,tile12,,IOMMU_TRANSLATE
5770591.0,world_tracking:coherence,REQ_ROUTER,tile12->tile13,0,plane=1; flits=2
5770595.0,world_tracking:coherence,REQ_ROUTER,tile13->tile7,3,plane=3; flits=2
5770597.5,world_tracking:coherence,END_REQ,tile7,,COHERENCE_PROBE
5770604.5,world_tracking:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
5770607.0,world_tracking:coherence,RESP_ROUTER,tile7->tile6,0,plane=1; flits=1
5770611.0,world_tracking:coherence,RESP_ROUTER,tile6->tile12,1,plane=1; flits=1
5770612.5,world_tracking:coherence,END_RESP,tile12,,COHERENCE_PROBE
5770612.5,world_tracking:dma_write,BEGIN_REQ,tile12,,DMA_WRITE
5770615.0,world_tracking:dma_write,REQ_ROUTER,tile12->tile13,1,plane=1; flits=512
5771145.0,world_tracking:dma_write,REQ_ROUTER,tile13->tile14,1,plane=0; flits=512
5771675.0,world_tracking:dma_write,REQ_ROUTER,tile14->tile15,1,plane=0; flits=512
5772205.0,world_tracking:dma_write,REQ_ROUTER,tile15->tile16,1,plane=0; flits=512
5772735.0,world_tracking:dma_write,REQ_ROUTER,tile16->tile10,1,plane=0; flits=512
5773263.0,world_tracking:dma_write,END_REQ,tile10,,DMA_WRITE
5773531.0,world_tracking:dma_write,BEGIN_RESP,tile10,,DMA_WRITE
5773533.0,world_tracking:dma_write,RESP_ROUTER,tile10->tile9,1,plane=0; flits=1
5773537.0,world_tracking:dma_write,RESP_ROUTER,tile9->tile8,1,plane=0; flits=1
5773541.0,world_tracking:dma_write,RESP_ROUTER,tile8->tile7,1,plane=0; flits=1
5773545.0,world_tracking:dma_write,RESP_ROUTER,tile7->tile6,1,plane=1; flits=1
5773549.0,world_tracking:dma_write,RESP_ROUTER,tile6->tile12,2,plane=1; flits=1
5773550.5,world_tracking:dma_write,END_RESP,tile12,,DMA_WRITE
5773550.5,world_tracking:irq_raise,BEGIN_REQ,tile12,,IRQ_RAISE
5773553.0,world_tracking:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=1; flits=1
5773557.0,world_tracking:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=1; flits=1
5773558.5,world_tracking:irq_raise,END_REQ,tile0,,IRQ_RAISE
5773562.5,world_tracking:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
5773565.0,world_tracking:irq_raise,RESP_ROUTER,tile0->tile6,1,plane=0; flits=1
5773569.0,world_tracking:irq_raise,RESP_ROUTER,tile6->tile12,3,plane=1; flits=1
5773570.5,world_tracking:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
5773570.5,world_tracking:irq_raise,END_RESP,tile12,,IRQ_RAISE
5773573.0,world_tracking:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
5773573.0,world_tracking:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
5773573.0,world_tracking:irq_deliver,REQ_LOCAL,tile0,,16 B
5773575.0,hazard_decision:mmio,BEGIN_REQ,tile0,,MMIO_PROGRAM
5773575.0,world_tracking:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
5773575.0,world_tracking:irq_deliver,RESP_LOCAL,tile0,,16 B
5773577.0,hazard_decision:mmio,REQ_ROUTER,tile0->tile1,2,plane=2; flits=1
5773581.0,hazard_decision:mmio,REQ_ROUTER,tile1->tile2,0,plane=2; flits=1
5773585.0,hazard_decision:mmio,REQ_ROUTER,tile2->tile3,2,plane=1; flits=1
5773589.0,hazard_decision:mmio,REQ_ROUTER,tile3->tile4,2,plane=0; flits=1
5773593.0,hazard_decision:mmio,REQ_ROUTER,tile4->tile5,0,plane=0; flits=1
5773597.0,hazard_decision:mmio,REQ_ROUTER,tile5->tile11,0,plane=0; flits=1
5773601.0,hazard_decision:mmio,REQ_ROUTER,tile11->tile17,0,plane=0; flits=1
5773605.0,hazard_decision:mmio,REQ_ROUTER,tile17->tile23,0,plane=0; flits=1
5773606.5,hazard_decision:mmio,END_REQ,tile23,,MMIO_PROGRAM
5773610.5,hazard_decision:mmio,BEGIN_RESP,tile23,,MMIO_PROGRAM
5773613.0,hazard_decision:mmio,RESP_ROUTER,tile23->tile22,0,plane=0; flits=1
5773617.0,hazard_decision:mmio,RESP_ROUTER,tile22->tile21,0,plane=0; flits=1
5773621.0,hazard_decision:mmio,RESP_ROUTER,tile21->tile20,0,plane=2; flits=1
5773625.0,hazard_decision:mmio,RESP_ROUTER,tile20->tile19,0,plane=2; flits=1
5773629.0,hazard_decision:mmio,RESP_ROUTER,tile19->tile18,2,plane=0; flits=1
5773633.0,hazard_decision:mmio,RESP_ROUTER,tile18->tile12,2,plane=1; flits=1
5773637.0,hazard_decision:mmio,RESP_ROUTER,tile12->tile6,0,plane=2; flits=1
5773641.0,hazard_decision:mmio,RESP_ROUTER,tile6->tile0,0,plane=2; flits=1
5773642.5,hazard_decision:iommu_read,BEGIN_REQ,tile23,,IOMMU_TRANSLATE
5773642.5,hazard_decision:mmio,END_RESP,tile0,,MMIO_PROGRAM
5773645.0,hazard_decision:iommu_read,REQ_ROUTER,tile23->tile22,1,plane=0; flits=2
5773649.0,hazard_decision:iommu_read,REQ_ROUTER,tile22->tile21,1,plane=0; flits=2
5773653.0,hazard_decision:iommu_read,REQ_ROUTER,tile21->tile20,1,plane=2; flits=2
5773657.0,hazard_decision:iommu_read,REQ_ROUTER,tile20->tile19,1,plane=2; flits=2
5773661.0,hazard_decision:iommu_read,REQ_ROUTER,tile19->tile13,2,plane=2; flits=2
5773665.0,hazard_decision:iommu_read,REQ_ROUTER,tile13->tile7,0,plane=4; flits=2
5773667.5,hazard_decision:iommu_read,END_REQ,tile7,,IOMMU_TRANSLATE
5773676.5,hazard_decision:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
5773679.0,hazard_decision:iommu_read,RESP_ROUTER,tile7->tile8,0,plane=4; flits=1
5773683.0,hazard_decision:iommu_read,RESP_ROUTER,tile8->tile9,0,plane=3; flits=1
5773687.0,hazard_decision:iommu_read,RESP_ROUTER,tile9->tile10,2,plane=0; flits=1
5773691.0,hazard_decision:iommu_read,RESP_ROUTER,tile10->tile11,0,plane=0; flits=1
5773695.0,hazard_decision:iommu_read,RESP_ROUTER,tile11->tile17,1,plane=0; flits=1
5773699.0,hazard_decision:iommu_read,RESP_ROUTER,tile17->tile23,1,plane=0; flits=1
5773700.5,hazard_decision:coherence,BEGIN_REQ,tile23,,COHERENCE_PROBE
5773700.5,hazard_decision:iommu_read,END_RESP,tile23,,IOMMU_TRANSLATE
5773703.0,hazard_decision:coherence,REQ_ROUTER,tile23->tile22,2,plane=0; flits=2
5773707.0,hazard_decision:coherence,REQ_ROUTER,tile22->tile21,2,plane=0; flits=2
5773711.0,hazard_decision:coherence,REQ_ROUTER,tile21->tile20,2,plane=2; flits=2
5773715.0,hazard_decision:coherence,REQ_ROUTER,tile20->tile19,2,plane=2; flits=2
5773719.0,hazard_decision:coherence,REQ_ROUTER,tile19->tile13,3,plane=2; flits=2
5773723.0,hazard_decision:coherence,REQ_ROUTER,tile13->tile7,1,plane=4; flits=2
5773725.5,hazard_decision:coherence,END_REQ,tile7,,COHERENCE_PROBE
5773772.5,hazard_decision:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
5773775.0,hazard_decision:coherence,RESP_ROUTER,tile7->tile8,1,plane=4; flits=1
5773779.0,hazard_decision:coherence,RESP_ROUTER,tile8->tile9,1,plane=3; flits=1
5773783.0,hazard_decision:coherence,RESP_ROUTER,tile9->tile10,3,plane=0; flits=1
5773787.0,hazard_decision:coherence,RESP_ROUTER,tile10->tile11,1,plane=0; flits=1
5773791.0,hazard_decision:coherence,RESP_ROUTER,tile11->tile17,2,plane=0; flits=1
5773795.0,hazard_decision:coherence,RESP_ROUTER,tile17->tile23,2,plane=0; flits=1
5773796.5,hazard_decision:coherence,END_RESP,tile23,,COHERENCE_PROBE
5773796.5,hazard_decision:dma_read,BEGIN_REQ,tile23,,DMA_READ
5773799.0,hazard_decision:dma_read,REQ_ROUTER,tile23->tile22,3,plane=0; flits=2
5773803.0,hazard_decision:dma_read,REQ_ROUTER,tile22->tile21,3,plane=0; flits=2
5773807.0,hazard_decision:dma_read,REQ_ROUTER,tile21->tile20,3,plane=2; flits=2
5773811.0,hazard_decision:dma_read,REQ_ROUTER,tile20->tile19,3,plane=2; flits=2
