time_ns,transaction,phase,location,vc,detail
1941353.0,vision:irq_raise,RESP_ROUTER,tile5->tile11,1,plane=0; flits=1
1941357.0,vision:irq_raise,RESP_ROUTER,tile11->tile17,1,plane=1; flits=1
1941361.0,vision:irq_raise,RESP_ROUTER,tile17->tile23,1,plane=1; flits=1
1941362.5,vision:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
1941362.5,vision:irq_raise,END_RESP,tile23,,IRQ_RAISE
1941365.0,vision:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
1941365.0,vision:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
1941365.0,vision:irq_deliver,REQ_LOCAL,tile0,,16 B
1941367.0,vision:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
1941367.0,vision:irq_deliver,RESP_LOCAL,tile0,,16 B
1949479.0,crypto:dma_read,BEGIN_RESP,tile25,,DMA_READ
1949481.0,crypto:dma_read,RESP_ROUTER,tile25->tile26,2,plane=0; flits=16384
1966379.0,crypto:dma_read,RESP_ROUTER,tile26->tile27,0,plane=1; flits=16384
1983277.0,crypto:dma_read,RESP_ROUTER,tile27->tile33,3,plane=0; flits=16384
2000173.0,crypto:dma_read,END_RESP,tile33,,DMA_READ
2454718.4545454546,crypto:iommu_write,BEGIN_REQ,tile33,,IOMMU_TRANSLATE
2454721.0,crypto:iommu_write,REQ_ROUTER,tile33->tile32,0,plane=1; flits=2
2454725.0,crypto:iommu_write,REQ_ROUTER,tile32->tile31,0,plane=1; flits=2
2454729.0,crypto:iommu_write,REQ_ROUTER,tile31->tile25,3,plane=0; flits=2
2454733.0,crypto:iommu_write,REQ_ROUTER,tile25->tile19,0,plane=1; flits=2
2454737.0,crypto:iommu_write,REQ_ROUTER,tile19->tile13,0,plane=2; flits=2
2454741.0,crypto:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=2; flits=2
2454743.5,crypto:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
2454752.5,crypto:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
2454755.0,crypto:iommu_write,RESP_ROUTER,tile7->tile8,0,plane=2; flits=1
2454759.0,crypto:iommu_write,RESP_ROUTER,tile8->tile9,2,plane=1; flits=1
2454761.5,viterbi:iommu_read,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
2454763.0,crypto:iommu_write,RESP_ROUTER,tile9->tile15,3,plane=0; flits=1
2454763.0,viterbi:iommu_read,RESP_ROUTER,tile7->tile8,2,plane=2; flits=1
2454767.0,crypto:iommu_write,RESP_ROUTER,tile15->tile21,3,plane=0; flits=1
2454767.0,viterbi:iommu_read,RESP_ROUTER,tile8->tile14,1,plane=1; flits=1
2454768.5,viterbi:coherence,BEGIN_REQ,tile14,,COHERENCE_PROBE
2454768.5,viterbi:iommu_read,END_RESP,tile14,,IOMMU_TRANSLATE
2454771.0,crypto:iommu_write,RESP_ROUTER,tile21->tile27,3,plane=0; flits=1
2454771.0,viterbi:coherence,REQ_ROUTER,tile14->tile13,2,plane=0; flits=2
2454775.0,crypto:iommu_write,RESP_ROUTER,tile27->tile33,0,plane=1; flits=1
2454775.0,viterbi:coherence,REQ_ROUTER,tile13->tile7,1,plane=3; flits=2
2454776.5,crypto:coherence,BEGIN_REQ,tile33,,COHERENCE_PROBE
2454776.5,crypto:iommu_write,END_RESP,tile33,,IOMMU_TRANSLATE
2454777.5,viterbi:coherence,END_REQ,tile7,,COHERENCE_PROBE
2454779.0,crypto:coherence,REQ_ROUTER,tile33->tile32,1,plane=1; flits=2
2454783.0,crypto:coherence,REQ_ROUTER,tile32->tile31,1,plane=1; flits=2
2454787.0,crypto:coherence,REQ_ROUTER,tile31->tile25,0,plane=1; flits=2
2454791.0,crypto:coherence,REQ_ROUTER,tile25->tile19,1,plane=1; flits=2
2454795.0,crypto:coherence,REQ_ROUTER,tile19->tile13,1,plane=2; flits=2
2454799.0,crypto:coherence,REQ_ROUTER,tile13->tile7,3,plane=2; flits=2
2454801.5,crypto:coherence,END_REQ,tile7,,COHERENCE_PROBE
2454808.5,crypto:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
2454811.0,crypto:coherence,RESP_ROUTER,tile7->tile8,1,plane=2; flits=1
2454815.0,crypto:coherence,RESP_ROUTER,tile8->tile9,3,plane=1; flits=1
2454815.5,viterbi:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
2454817.0,viterbi:coherence,RESP_ROUTER,tile7->tile8,3,plane=2; flits=1
2454819.0,crypto:coherence,RESP_ROUTER,tile9->tile15,0,plane=1; flits=1
2454821.0,viterbi:coherence,RESP_ROUTER,tile8->tile14,2,plane=1; flits=1
2454822.5,viterbi:coherence,END_RESP,tile14,,COHERENCE_PROBE
2454822.5,viterbi:dma_read,BEGIN_REQ,tile14,,DMA_READ
2454823.0,crypto:coherence,RESP_ROUTER,tile15->tile21,0,plane=1; flits=1
2454825.0,viterbi:dma_read,REQ_ROUTER,tile14->tile15,0,plane=0; flits=2
2454827.0,crypto:coherence,RESP_ROUTER,tile21->tile27,0,plane=1; flits=1
2454829.0,viterbi:dma_read,REQ_ROUTER,tile15->tile16,0,plane=0; flits=2
2454831.0,crypto:coherence,RESP_ROUTER,tile27->tile33,1,plane=1; flits=1
2454832.5,crypto:coherence,END_RESP,tile33,,COHERENCE_PROBE
2454832.5,crypto:dma_write,BEGIN_REQ,tile33,,DMA_WRITE
2454833.0,viterbi:dma_read,REQ_ROUTER,tile16->tile10,0,plane=0; flits=2
2454835.0,crypto:dma_write,REQ_ROUTER,tile33->tile32,2,plane=1; flits=16384
2454835.5,viterbi:dma_read,END_REQ,tile10,,DMA_READ
2458943.5,viterbi:dma_read,BEGIN_RESP,tile10,,DMA_READ
2458945.0,viterbi:dma_read,RESP_ROUTER,tile10->tile9,0,plane=0; flits=8192
2467395.0,viterbi:dma_read,RESP_ROUTER,tile9->tile8,0,plane=0; flits=8192
2471733.0,crypto:dma_write,REQ_ROUTER,tile32->tile31,2,plane=1; flits=16384
2475845.0,viterbi:dma_read,RESP_ROUTER,tile8->tile14,3,plane=1; flits=8192
2484293.0,viterbi:dma_read,END_RESP,tile14,,DMA_READ
2488631.0,crypto:dma_write,REQ_ROUTER,tile31->tile25,1,plane=1; flits=16384
2505527.0,crypto:dma_write,END_REQ,tile25,,DMA_WRITE
2513731.0,crypto:dma_write,BEGIN_RESP,tile25,,DMA_WRITE
2513733.0,crypto:dma_write,RESP_ROUTER,tile25->tile26,3,plane=0; flits=1
2513737.0,crypto:dma_write,RESP_ROUTER,tile26->tile27,1,plane=1; flits=1
2513741.0,crypto:dma_write,RESP_ROUTER,tile27->tile33,2,plane=1; flits=1
2513742.5,crypto:dma_write,END_RESP,tile33,,DMA_WRITE
2513742.5,crypto:irq_raise,BEGIN_REQ,tile33,,IRQ_RAISE
2513745.0,crypto:irq_raise,REQ_ROUTER,tile33->tile32,3,plane=1; flits=1
2513749.0,crypto:irq_raise,REQ_ROUTER,tile32->tile31,3,plane=1; flits=1
2513753.0,crypto:irq_raise,REQ_ROUTER,tile31->tile30,1,plane=0; flits=1
2513757.0,crypto:irq_raise,REQ_ROUTER,tile30->tile24,1,plane=0; flits=1
2513761.0,crypto:irq_raise,REQ_ROUTER,tile24->tile18,3,plane=0; flits=1
2513765.0,crypto:irq_raise,REQ_ROUTER,tile18->tile12,1,plane=1; flits=1
2513769.0,crypto:irq_raise,REQ_ROUTER,tile12->tile6,1,plane=1; flits=1
2513773.0,crypto:irq_raise,REQ_ROUTER,tile6->tile0,1,plane=1; flits=1
2513774.5,crypto:irq_raise,END_REQ,tile0,,IRQ_RAISE
2513778.5,crypto:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
2513781.0,crypto:irq_raise,RESP_ROUTER,tile0->tile1,3,plane=1; flits=1
2513785.0,crypto:irq_raise,RESP_ROUTER,tile1->tile2,1,plane=1; flits=1
2513789.0,crypto:irq_raise,RESP_ROUTER,tile2->tile3,3,plane=0; flits=1
2513793.0,crypto:irq_raise,RESP_ROUTER,tile3->tile9,1,plane=0; flits=1
2513797.0,crypto:irq_raise,RESP_ROUTER,tile9->tile15,1,plane=1; flits=1
2513801.0,crypto:irq_raise,RESP_ROUTER,tile15->tile21,1,plane=1; flits=1
2513805.0,crypto:irq_raise,RESP_ROUTER,tile21->tile27,1,plane=1; flits=1
2513809.0,crypto:irq_raise,RESP_ROUTER,tile27->tile33,3,plane=1; flits=1
2513810.5,crypto:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
2513810.5,crypto:irq_raise,END_RESP,tile33,,IRQ_RAISE
2513813.0,crypto:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
2513813.0,crypto:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
2513813.0,crypto:irq_deliver,REQ_LOCAL,tile0,,16 B
2513815.0,crypto:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
2513815.0,crypto:irq_deliver,RESP_LOCAL,tile0,,16 B
3166111.1818181816,viterbi:iommu_write,BEGIN_REQ,tile14,,IOMMU_TRANSLATE
3166113.0,viterbi:iommu_write,REQ_ROUTER,tile14->tile13,3,plane=0; flits=2
3166117.0,viterbi:iommu_write,REQ_ROUTER,tile13->tile7,2,plane=3; flits=2
3166119.5,viterbi:iommu_write,END_REQ,tile7,,IOMMU_TRANSLATE
3166128.5,viterbi:iommu_write,BEGIN_RESP,tile7,,IOMMU_TRANSLATE
3166131.0,viterbi:iommu_write,RESP_ROUTER,tile7->tile8,0,plane=3; flits=1
3166135.0,viterbi:iommu_write,RESP_ROUTER,tile8->tile14,0,plane=2; flits=1
3166136.5,viterbi:coherence,BEGIN_REQ,tile14,,COHERENCE_PROBE
3166136.5,viterbi:iommu_write,END_RESP,tile14,,IOMMU_TRANSLATE
3166139.0,viterbi:coherence,REQ_ROUTER,tile14->tile13,0,plane=1; flits=2
3166143.0,viterbi:coherence,REQ_ROUTER,tile13->tile7,3,plane=3; flits=2
3166145.5,viterbi:coherence,END_REQ,tile7,,COHERENCE_PROBE
3166152.5,viterbi:coherence,BEGIN_RESP,tile7,,COHERENCE_PROBE
3166155.0,viterbi:coherence,RESP_ROUTER,tile7->tile8,1,plane=3; flits=1
3166159.0,viterbi:coherence,RESP_ROUTER,tile8->tile14,1,plane=2; flits=1
3166160.5,viterbi:coherence,END_RESP,tile14,,COHERENCE_PROBE
3166160.5,viterbi:dma_write,BEGIN_REQ,tile14,,DMA_WRITE
3166163.0,viterbi:dma_write,REQ_ROUTER,tile14->tile15,1,plane=0; flits=1024
3167221.0,viterbi:dma_write,REQ_ROUTER,tile15->tile16,1,plane=0; flits=1024
3168279.0,viterbi:dma_write,REQ_ROUTER,tile16->tile10,1,plane=0; flits=1024
3169335.0,viterbi:dma_write,END_REQ,tile10,,DMA_WRITE
3169859.0,viterbi:dma_write,BEGIN_RESP,tile10,,DMA_WRITE
3169861.0,viterbi:dma_write,RESP_ROUTER,tile10->tile9,1,plane=0; flits=1
3169865.0,viterbi:dma_write,RESP_ROUTER,tile9->tile8,1,plane=0; flits=1
3169869.0,viterbi:dma_write,RESP_ROUTER,tile8->tile14,2,plane=2; flits=1
3169870.5,viterbi:dma_write,END_RESP,tile14,,DMA_WRITE
3169870.5,viterbi:irq_raise,BEGIN_REQ,tile14,,IRQ_RAISE
3169873.0,viterbi:irq_raise,REQ_ROUTER,tile14->tile13,1,plane=1; flits=1
3169877.0,viterbi:irq_raise,REQ_ROUTER,tile13->tile12,1,plane=0; flits=1
3169881.0,viterbi:irq_raise,REQ_ROUTER,tile12->tile6,3,plane=1; flits=1
3169885.0,viterbi:irq_raise,REQ_ROUTER,tile6->tile0,3,plane=1; flits=1
3169886.5,viterbi:irq_raise,END_REQ,tile0,,IRQ_RAISE
3169890.5,viterbi:irq_raise,BEGIN_RESP,tile0,,IRQ_RAISE
3169893.0,viterbi:irq_raise,RESP_ROUTER,tile0->tile1,1,plane=2; flits=1
3169897.0,viterbi:irq_raise,RESP_ROUTER,tile1->tile2,3,plane=1; flits=1
3169901.0,viterbi:irq_raise,RESP_ROUTER,tile2->tile8,3,plane=0; flits=1
3169905.0,viterbi:irq_raise,RESP_ROUTER,tile8->tile14,3,plane=2; flits=1
3169906.5,viterbi:irq_deliver,BEGIN_REQ,tile0,,IRQ_DELIVER
3169906.5,viterbi:irq_raise,END_RESP,tile14,,IRQ_RAISE
3169909.0,viterbi:irq_deliver,BEGIN_RESP,tile0,,IRQ_DELIVER
3169909.0,viterbi:irq_deliver,END_REQ,tile0,,IRQ_DELIVER
3169909.0,viterbi:irq_deliver,REQ_LOCAL,tile0,,16 B
3169911.0,viterbi:irq_deliver,END_RESP,tile0,,IRQ_DELIVER
3169911.0,viterbi:irq_deliver,RESP_LOCAL,tile0,,16 B
